id,location,fault_severity,severity_type,resource_type,log_feature,volume,event_type
7379,location 500,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
15056,location 293,0,severity_type 2,resource_type 2,feature 233,1,event_type 34
16430,location 1054,0,severity_type 1,resource_type 8,feature 187,4,event_type 11
15225,location 755,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
16885,location 467,0,severity_type 2,resource_type 2,feature 227,1,event_type 34
8498,location 122,0,severity_type 2,resource_type 2,feature 233,9,event_type 34
6560,location 810,1,severity_type 1,resource_type 8,feature 203,6,event_type 11
3781,location 223,1,severity_type 2,resource_type 2,feature 312,1,event_type 35
11138,location 1100,2,severity_type 1,resource_type 8,feature 203,24,event_type 15
9340,location 627,1,severity_type 2,resource_type 7,feature 225,1,event_type 11
7383,location 1109,1,severity_type 1,resource_type 8,feature 170,6,event_type 13
16198,location 963,0,severity_type 1,resource_type 8,feature 195,14,event_type 11
13936,location 851,0,severity_type 1,resource_type 10,feature 68,1,event_type 18
7476,location 1031,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
7793,location 324,1,severity_type 2,resource_type 2,feature 227,1,event_type 34
5931,location 562,2,severity_type 1,resource_type 8,feature 171,22,event_type 11
7039,location 2,0,severity_type 2,resource_type 8,feature 179,1,event_type 11
3932,location 490,0,severity_type 2,resource_type 2,feature 235,2,event_type 35
12030,location 707,0,severity_type 1,resource_type 8,feature 276,1,event_type 26
3462,location 653,1,severity_type 2,resource_type 8,feature 82,11,event_type 15
10960,location 885,1,severity_type 1,resource_type 8,feature 73,1,event_type 11
7883,location 989,1,severity_type 1,resource_type 8,feature 87,1,event_type 11
9440,location 976,1,severity_type 1,resource_type 8,feature 80,2,event_type 15
7610,location 653,1,severity_type 1,resource_type 8,feature 80,3,event_type 11
8055,location 481,1,severity_type 2,resource_type 2,feature 307,1,event_type 34
5439,location 1019,1,severity_type 1,resource_type 8,feature 82,6,event_type 15
3659,location 1060,0,severity_type 2,resource_type 8,feature 195,1,event_type 11
11244,location 570,1,severity_type 1,resource_type 8,feature 171,2,event_type 11
6483,location 896,0,severity_type 1,resource_type 2,feature 291,1,event_type 42
17532,location 161,0,severity_type 2,resource_type 2,feature 232,5,event_type 34
9324,location 891,0,severity_type 1,resource_type 8,feature 109,3,event_type 11
7126,location 821,2,severity_type 1,resource_type 2,feature 201,1,event_type 54
6334,location 692,0,severity_type 1,resource_type 2,feature 134,1,event_type 21
4702,location 181,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
10505,location 378,0,severity_type 2,resource_type 2,feature 232,4,event_type 35
17815,location 892,1,severity_type 1,resource_type 2,feature 368,4,event_type 43
18387,location 690,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
10230,location 477,0,severity_type 2,resource_type 2,feature 308,1,event_type 34
13498,location 648,0,severity_type 1,resource_type 7,feature 306,1,event_type 23
12522,location 1052,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
1813,location 607,0,severity_type 2,resource_type 8,feature 46,3,event_type 11
14199,location 401,0,severity_type 4,resource_type 2,feature 307,1,event_type 35
11229,location 358,0,severity_type 4,resource_type 2,feature 312,3,event_type 35
2954,location 802,0,severity_type 1,resource_type 4,feature 345,8,event_type 11
1112,location 794,0,severity_type 1,resource_type 4,feature 47,5,event_type 11
16869,location 938,1,severity_type 1,resource_type 8,feature 82,1,event_type 11
3493,location 821,2,severity_type 2,resource_type 8,feature 82,15,event_type 15
9741,location 263,1,severity_type 1,resource_type 8,feature 44,3,event_type 34
502,location 290,0,severity_type 1,resource_type 2,feature 181,1,event_type 11
5500,location 477,0,severity_type 2,resource_type 2,feature 309,15,event_type 34
6977,location 600,2,severity_type 2,resource_type 8,feature 82,20,event_type 15
1618,location 12,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
5868,location 498,0,severity_type 2,resource_type 2,feature 232,2,event_type 34
2113,location 460,1,severity_type 1,resource_type 2,feature 219,1,event_type 20
15888,location 126,0,severity_type 2,resource_type 2,feature 235,5,event_type 35
903,location 846,1,severity_type 2,resource_type 8,feature 203,3,event_type 15
11731,location 342,0,severity_type 2,resource_type 2,feature 233,1,event_type 34
683,location 735,0,severity_type 1,resource_type 8,feature 55,1,event_type 11
14458,location 823,0,severity_type 2,resource_type 8,feature 193,3,event_type 15
11463,location 494,0,severity_type 2,resource_type 2,feature 313,101,event_type 34
16287,location 653,2,severity_type 2,resource_type 8,feature 203,23,event_type 15
17322,location 949,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
13856,location 798,0,severity_type 2,resource_type 8,feature 68,1,event_type 15
14224,location 869,1,severity_type 1,resource_type 8,feature 171,2,event_type 11
4600,location 613,2,severity_type 1,resource_type 8,feature 71,1,event_type 54
6552,location 816,0,severity_type 2,resource_type 4,feature 47,2,event_type 14
13609,location 476,0,severity_type 2,resource_type 2,feature 229,12,event_type 35
1832,location 755,0,severity_type 1,resource_type 8,feature 161,1,event_type 11
4647,location 173,0,severity_type 1,resource_type 2,feature 221,1,event_type 35
3226,location 479,0,severity_type 2,resource_type 2,feature 232,3,event_type 35
10012,location 826,1,severity_type 2,resource_type 2,feature 54,1,event_type 11
1542,location 457,0,severity_type 2,resource_type 2,feature 313,25,event_type 34
11132,location 1050,0,severity_type 2,resource_type 8,feature 47,1,event_type 11
2290,location 1052,2,severity_type 2,resource_type 8,feature 203,4,event_type 15
93,location 1086,0,severity_type 2,resource_type 8,feature 82,8,event_type 15
5074,location 1007,0,severity_type 2,resource_type 8,feature 80,4,event_type 15
4635,location 161,1,severity_type 2,resource_type 2,feature 232,1,event_type 34
1626,location 520,0,severity_type 2,resource_type 2,feature 232,14,event_type 35
11087,location 823,1,severity_type 1,resource_type 8,feature 193,10,event_type 15
15085,location 1008,2,severity_type 2,resource_type 8,feature 82,25,event_type 15
1795,location 805,0,severity_type 1,resource_type 8,feature 70,1,event_type 20
9538,location 607,2,severity_type 1,resource_type 8,feature 46,2,event_type 11
13737,location 518,0,severity_type 2,resource_type 2,feature 235,11,event_type 34
14446,location 126,0,severity_type 2,resource_type 2,feature 313,7,event_type 35
18104,location 118,0,severity_type 2,resource_type 2,feature 301,1,event_type 34
15843,location 734,1,severity_type 1,resource_type 2,feature 203,3,event_type 54
10952,location 414,0,severity_type 4,resource_type 2,feature 307,1,event_type 35
12853,location 584,1,severity_type 1,resource_type 8,feature 187,2,event_type 11
3067,location 763,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
3504,location 995,2,severity_type 1,resource_type 8,feature 203,7,event_type 11
12705,location 249,1,severity_type 2,resource_type 2,feature 232,7,event_type 35
16569,location 1091,0,severity_type 2,resource_type 8,feature 68,1,event_type 11
1527,location 16,0,severity_type 2,resource_type 8,feature 68,1,event_type 11
7030,location 609,0,severity_type 4,resource_type 8,feature 75,1,event_type 11
15503,location 1060,0,severity_type 1,resource_type 8,feature 195,1,event_type 11
2387,location 118,0,severity_type 2,resource_type 2,feature 232,6,event_type 35
6649,location 976,0,severity_type 2,resource_type 8,feature 82,18,event_type 15
9017,location 459,0,severity_type 4,resource_type 2,feature 314,1,event_type 35
1003,location 244,0,severity_type 2,resource_type 2,feature 232,12,event_type 34
6780,location 609,0,severity_type 2,resource_type 7,feature 306,1,event_type 11
8640,location 133,0,severity_type 2,resource_type 2,feature 301,2,event_type 35
972,location 2,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
16126,location 600,0,severity_type 1,resource_type 8,feature 82,18,event_type 11
7712,location 126,0,severity_type 2,resource_type 2,feature 235,1,event_type 34
15544,location 684,2,severity_type 2,resource_type 8,feature 82,8,event_type 15
13109,location 342,1,severity_type 2,resource_type 2,feature 232,4,event_type 35
10126,location 242,0,severity_type 2,resource_type 2,feature 232,57,event_type 34
9125,location 793,0,severity_type 1,resource_type 8,feature 195,32,event_type 11
18233,location 278,1,severity_type 2,resource_type 2,feature 235,1,event_type 34
17620,location 1107,0,severity_type 1,resource_type 8,feature 193,11,event_type 15
7049,location 1008,0,severity_type 1,resource_type 8,feature 80,4,event_type 15
13661,location 653,1,severity_type 1,resource_type 8,feature 80,4,event_type 15
1436,location 468,0,severity_type 2,resource_type 2,feature 307,3,event_type 34
2183,location 7,1,severity_type 1,resource_type 8,feature 70,16,event_type 11
5547,location 793,0,severity_type 1,resource_type 8,feature 195,30,event_type 11
9738,location 87,1,severity_type 1,resource_type 9,feature 154,1,event_type 28
7113,location 546,0,severity_type 1,resource_type 8,feature 55,1,event_type 11
15700,location 509,0,severity_type 2,resource_type 2,feature 314,27,event_type 34
15733,location 1100,1,severity_type 1,resource_type 8,feature 22,1,event_type 11
4021,location 1052,0,severity_type 1,resource_type 8,feature 82,10,event_type 11
878,location 999,0,severity_type 2,resource_type 8,feature 62,1,event_type 11
11695,location 244,1,severity_type 2,resource_type 2,feature 232,24,event_type 34
15412,location 845,1,severity_type 2,resource_type 8,feature 82,15,event_type 15
1972,location 922,1,severity_type 1,resource_type 2,feature 220,1,event_type 21
64,location 921,0,severity_type 2,resource_type 8,feature 56,1,event_type 15
2897,location 878,0,severity_type 1,resource_type 8,feature 195,6,event_type 11
2708,location 311,0,severity_type 1,resource_type 2,feature 135,1,event_type 21
12865,location 478,0,severity_type 1,resource_type 2,feature 211,2,event_type 34
14741,location 649,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
15514,location 430,0,severity_type 2,resource_type 2,feature 232,6,event_type 35
9361,location 1066,1,severity_type 1,resource_type 8,feature 54,1,event_type 23
17629,location 155,1,severity_type 2,resource_type 2,feature 232,3,event_type 34
15650,location 133,0,severity_type 2,resource_type 2,feature 233,2,event_type 34
18543,location 998,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
4605,location 7,0,severity_type 1,resource_type 8,feature 134,1,event_type 20
15922,location 831,1,severity_type 1,resource_type 8,feature 170,3,event_type 11
968,location 255,0,severity_type 1,resource_type 2,feature 219,1,event_type 35
12815,location 921,1,severity_type 2,resource_type 8,feature 203,5,event_type 15
12879,location 1100,2,severity_type 1,resource_type 8,feature 193,2,event_type 15
8265,location 319,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
6388,location 1052,0,severity_type 1,resource_type 2,feature 80,8,event_type 11
15753,location 921,0,severity_type 2,resource_type 8,feature 80,1,event_type 15
8616,location 1026,0,severity_type 1,resource_type 8,feature 170,6,event_type 11
16349,location 1107,2,severity_type 1,resource_type 8,feature 71,3,event_type 11
4596,location 700,0,severity_type 1,resource_type 8,feature 170,1,event_type 11
17616,location 793,0,severity_type 1,resource_type 8,feature 195,12,event_type 11
2675,location 249,1,severity_type 2,resource_type 2,feature 312,2,event_type 35
16526,location 644,0,severity_type 1,resource_type 2,feature 285,188,event_type 46
5285,location 1086,2,severity_type 1,resource_type 8,feature 82,19,event_type 15
15968,location 760,0,severity_type 4,resource_type 2,feature 362,3,event_type 54
12645,location 734,2,severity_type 1,resource_type 8,feature 71,2,event_type 15
7341,location 945,0,severity_type 2,resource_type 8,feature 55,1,event_type 11
13288,location 193,0,severity_type 2,resource_type 2,feature 227,1,event_type 34
2416,location 358,0,severity_type 2,resource_type 2,feature 314,1,event_type 35
11833,location 1000,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
8960,location 122,0,severity_type 2,resource_type 2,feature 235,6,event_type 34
12314,location 844,2,severity_type 1,resource_type 8,feature 182,1,event_type 11
11231,location 1006,0,severity_type 1,resource_type 8,feature 182,1,event_type 11
7246,location 497,0,severity_type 2,resource_type 2,feature 310,3,event_type 35
3266,location 707,0,severity_type 2,resource_type 8,feature 193,4,event_type 15
14273,location 135,0,severity_type 2,resource_type 2,feature 232,19,event_type 34
6925,location 497,0,severity_type 2,resource_type 2,feature 309,31,event_type 35
10708,location 925,0,severity_type 1,resource_type 8,feature 207,2,event_type 11
14518,location 445,0,severity_type 2,resource_type 2,feature 312,34,event_type 35
24,location 367,0,severity_type 4,resource_type 2,feature 312,2,event_type 35
3624,location 495,0,severity_type 2,resource_type 2,feature 312,10,event_type 35
